[2025-10-30 10:18:25] [INFO] ================================================================================
[2025-10-30 10:18:25] [INFO] Complete Bible Extraction Started (Audio + Text + Versions)
[2025-10-30 10:18:25] [INFO] ================================================================================
[2025-10-30 10:18:25] [INFO] Scanning: C:\Users\SamYar\Desktop\Bible\www.bible.com\fa\bible
[2025-10-30 10:18:25] [INFO] Processing version: 118
[2025-10-30 10:18:25] [INFO] ✓ Found version: هزارۀ نو (nmv)
[2025-10-30 10:19:50] [INFO] ✓ ECC 9 (nmv): 18 verses
[2025-10-30 10:19:51] [INFO] ✓ EPH 1 (nmv): 23 verses
[2025-10-30 10:19:51] [INFO] ✓ EPH 2 (nmv): 22 verses
[2025-10-30 10:19:51] [INFO] ✓ EPH 3 (nmv): 21 verses
[2025-10-30 10:19:51] [INFO] ✓ EPH 4 (nmv): 32 verses
[2025-10-30 10:19:52] [INFO] ✓ EPH 5 (nmv): 33 verses
[2025-10-30 10:19:52] [INFO] ✓ EPH 6 (nmv): 24 verses
[2025-10-30 10:19:52] [INFO] ✓ EST 1 (nmv): 22 verses
[2025-10-30 10:19:52] [INFO] ✓ EST 10 (nmv): 3 verses
[2025-10-30 10:19:53] [INFO] ✓ EST 2 (nmv): 23 verses
[2025-10-30 10:19:53] [INFO] ✓ EST 3 (nmv): 15 verses
[2025-10-30 10:19:53] [INFO] ✓ EST 4 (nmv): 17 verses
[2025-10-30 10:19:54] [INFO] ✓ EST 5 (nmv): 14 verses
[2025-10-30 10:19:54] [INFO] ✓ EST 6 (nmv): 14 verses
[2025-10-30 10:19:54] [INFO] ✓ EST 7 (nmv): 10 verses
[2025-10-30 10:19:54] [INFO] ✓ EST 8 (nmv): 17 verses
[2025-10-30 10:19:55] [INFO] ✓ EST 9 (nmv): 32 verses
[2025-10-30 10:19:55] [INFO] ✓ EXO 1 (nmv): 22 verses
[2025-10-30 10:19:55] [INFO] ✓ EXO 10 (nmv): 29 verses
[2025-10-30 10:19:56] [INFO] ✓ EXO 11 (nmv): 10 verses
[2025-10-30 10:19:56] [INFO] ✓ EXO 12 (nmv): 51 verses
[2025-10-30 10:19:56] [INFO] ✓ EXO 13 (nmv): 22 verses
[2025-10-30 10:19:56] [INFO] ✓ EXO 14 (nmv): 31 verses
[2025-10-30 10:19:57] [INFO] ✓ EXO 15 (nmv): 27 verses
[2025-10-30 10:19:57] [INFO] ✓ EXO 16 (nmv): 36 verses
[2025-10-30 10:19:57] [INFO] ✓ EXO 17 (nmv): 16 verses
[2025-10-30 10:19:58] [INFO] ✓ EXO 18 (nmv): 27 verses
[2025-10-30 10:19:58] [INFO] ✓ EXO 19 (nmv): 25 verses
[2025-10-30 10:19:58] [INFO] ✓ EXO 2 (nmv): 25 verses
[2025-10-30 10:19:59] [INFO] ✓ EXO 20 (nmv): 26 verses
[2025-10-30 10:19:59] [INFO] ✓ EXO 21 (nmv): 36 verses
[2025-10-30 10:19:59] [INFO] ✓ EXO 22 (nmv): 31 verses
[2025-10-30 10:19:59] [INFO] ✓ EXO 23 (nmv): 33 verses
[2025-10-30 10:20:00] [INFO] ✓ EXO 24 (nmv): 18 verses
[2025-10-30 10:20:00] [INFO] ✓ EXO 25 (nmv): 40 verses
[2025-10-30 10:20:00] [INFO] ✓ EXO 26 (nmv): 37 verses
[2025-10-30 10:20:01] [INFO] ✓ EXO 27 (nmv): 21 verses
[2025-10-30 10:20:01] [INFO] ✓ EXO 28 (nmv): 43 verses
[2025-10-30 10:20:01] [INFO] ✓ EXO 29 (nmv): 46 verses
[2025-10-30 10:20:01] [INFO] ✓ EXO 3 (nmv): 22 verses
[2025-10-30 10:20:02] [INFO] ✓ EXO 30 (nmv): 38 verses
[2025-10-30 10:20:02] [INFO] ✓ EXO 31 (nmv): 18 verses
[2025-10-30 10:20:02] [INFO] ✓ EXO 32 (nmv): 35 verses
[2025-10-30 10:20:03] [INFO] ✓ EXO 33 (nmv): 23 verses
[2025-10-30 10:20:03] [INFO] ✓ EXO 34 (nmv): 35 verses
[2025-10-30 10:20:03] [INFO] ✓ EXO 35 (nmv): 35 verses
[2025-10-30 10:20:04] [INFO] ✓ EXO 36 (nmv): 38 verses
[2025-10-30 10:20:04] [INFO] ✓ EXO 37 (nmv): 29 verses
[2025-10-30 10:20:04] [INFO] ✓ EXO 38 (nmv): 31 verses
[2025-10-30 10:20:04] [INFO] ✓ EXO 39 (nmv): 43 verses
[2025-10-30 10:20:05] [INFO] ✓ EXO 4 (nmv): 31 verses
[2025-10-30 10:20:05] [INFO] ✓ EXO 40 (nmv): 38 verses
[2025-10-30 10:20:05] [INFO] ✓ EXO 5 (nmv): 23 verses
[2025-10-30 10:20:06] [INFO] ✓ EXO 6 (nmv): 30 verses
[2025-10-30 10:20:06] [INFO] ✓ EXO 7 (nmv): 25 verses
[2025-10-30 10:20:06] [INFO] ✓ EXO 8 (nmv): 32 verses
[2025-10-30 10:20:07] [INFO] ✓ EXO 9 (nmv): 35 verses
[2025-10-30 10:20:07] [INFO] ✓ EZK 1 (nmv): 28 verses
[2025-10-30 10:20:07] [INFO] ✓ EZK 10 (nmv): 22 verses
[2025-10-30 10:20:07] [INFO] ✓ EZK 11 (nmv): 25 verses
[2025-10-30 10:20:08] [INFO] ✓ EZK 12 (nmv): 28 verses
[2025-10-30 10:20:08] [INFO] ✓ EZK 13 (nmv): 23 verses
[2025-10-30 10:20:08] [INFO] ✓ EZK 14 (nmv): 23 verses
[2025-10-30 10:20:09] [INFO] ✓ EZK 15 (nmv): 8 verses
[2025-10-30 10:20:09] [INFO] ✓ EZK 16 (nmv): 63 verses
[2025-10-30 10:20:09] [INFO] ✓ EZK 17 (nmv): 24 verses
[2025-10-30 10:20:10] [INFO] ✓ EZK 18 (nmv): 32 verses
[2025-10-30 10:20:10] [INFO] ✓ EZK 19 (nmv): 14 verses
[2025-10-30 10:20:10] [INFO] ✓ EZK 2 (nmv): 10 verses
[2025-10-30 10:20:11] [INFO] ✓ EZK 20 (nmv): 49 verses
[2025-10-30 10:20:11] [INFO] ✓ EZK 21 (nmv): 32 verses
[2025-10-30 10:20:11] [INFO] ✓ EZK 22 (nmv): 31 verses
[2025-10-30 10:20:11] [INFO] ✓ EZK 23 (nmv): 49 verses
[2025-10-30 10:20:12] [INFO] ✓ EZK 24 (nmv): 27 verses
[2025-10-30 10:20:12] [INFO] ✓ EZK 25 (nmv): 17 verses
[2025-10-30 10:20:12] [INFO] ✓ EZK 26 (nmv): 21 verses
[2025-10-30 10:20:13] [INFO] ✓ EZK 27 (nmv): 36 verses
[2025-10-30 10:20:13] [INFO] ✓ EZK 28 (nmv): 26 verses
[2025-10-30 10:20:13] [INFO] ✓ EZK 29 (nmv): 21 verses
[2025-10-30 10:20:14] [INFO] ✓ EZK 3 (nmv): 27 verses
[2025-10-30 10:20:14] [INFO] ✓ EZK 30 (nmv): 26 verses
[2025-10-30 10:20:14] [INFO] ✓ EZK 31 (nmv): 18 verses
[2025-10-30 10:20:15] [INFO] ✓ EZK 32 (nmv): 32 verses
[2025-10-30 10:20:15] [INFO] ✓ EZK 33 (nmv): 33 verses
[2025-10-30 10:20:15] [INFO] ✓ EZK 34 (nmv): 31 verses
[2025-10-30 10:20:15] [INFO] ✓ EZK 35 (nmv): 15 verses
[2025-10-30 10:20:16] [INFO] ✓ EZK 36 (nmv): 38 verses
[2025-10-30 10:20:16] [INFO] ✓ EZK 37 (nmv): 28 verses
[2025-10-30 10:20:16] [INFO] ✓ EZK 38 (nmv): 23 verses
[2025-10-30 10:20:17] [INFO] ✓ EZK 39 (nmv): 29 verses
[2025-10-30 10:20:17] [INFO] ✓ EZK 4 (nmv): 17 verses
[2025-10-30 10:20:17] [INFO] ✓ EZK 40 (nmv): 49 verses
[2025-10-30 10:20:18] [INFO] ✓ EZK 41 (nmv): 26 verses
[2025-10-30 10:20:18] [INFO] ✓ EZK 42 (nmv): 20 verses
[2025-10-30 10:20:18] [INFO] ✓ EZK 43 (nmv): 27 verses
[2025-10-30 10:20:18] [INFO] ✓ EZK 44 (nmv): 31 verses
[2025-10-30 10:20:19] [INFO] ✓ EZK 45 (nmv): 25 verses
[2025-10-30 10:20:19] [INFO] ✓ EZK 46 (nmv): 24 verses
[2025-10-30 10:20:19] [INFO] ✓ EZK 47 (nmv): 23 verses
[2025-10-30 10:20:20] [INFO] ✓ EZK 48 (nmv): 35 verses
[2025-10-30 10:20:20] [INFO] ✓ EZK 5 (nmv): 17 verses
[2025-10-30 10:20:20] [INFO] ✓ EZK 6 (nmv): 14 verses
[2025-10-30 10:20:21] [INFO] ✓ EZK 7 (nmv): 27 verses
[2025-10-30 10:20:21] [INFO] ✓ EZK 8 (nmv): 18 verses
[2025-10-30 10:20:21] [INFO] ✓ EZK 9 (nmv): 11 verses
[2025-10-30 10:20:21] [INFO] ✓ EZR 1 (nmv): 11 verses
[2025-10-30 10:20:22] [INFO] ✓ EZR 10 (nmv): 44 verses
[2025-10-30 10:20:22] [INFO] ✓ EZR 2 (nmv): 70 verses
[2025-10-30 10:20:22] [INFO] ✓ EZR 3 (nmv): 13 verses
[2025-10-30 10:20:23] [INFO] ✓ EZR 4 (nmv): 24 verses
[2025-10-30 10:20:23] [INFO] ✓ EZR 5 (nmv): 17 verses
[2025-10-30 10:20:23] [INFO] ✓ EZR 6 (nmv): 22 verses
[2025-10-30 10:20:24] [INFO] ✓ EZR 7 (nmv): 28 verses
[2025-10-30 10:20:24] [INFO] ✓ EZR 8 (nmv): 36 verses
[2025-10-30 10:20:24] [INFO] ✓ EZR 9 (nmv): 15 verses
[2025-10-30 10:20:24] [INFO] ✓ GAL 1 (nmv): 24 verses
[2025-10-30 10:20:25] [INFO] ✓ GAL 2 (nmv): 21 verses
[2025-10-30 10:20:25] [INFO] ✓ GAL 3 (nmv): 29 verses
[2025-10-30 10:20:25] [INFO] ✓ GAL 4 (nmv): 31 verses
[2025-10-30 10:20:25] [INFO] ✓ GAL 5 (nmv): 26 verses
[2025-10-30 10:20:26] [INFO] ✓ GAL 6 (nmv): 18 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 1 (nmv): 31 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 10 (nmv): 32 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 11 (nmv): 32 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 12 (nmv): 20 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 13 (nmv): 18 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 14 (nmv): 24 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 15 (nmv): 21 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 16 (nmv): 16 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 17 (nmv): 27 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 18 (nmv): 33 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 19 (nmv): 38 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 2 (nmv): 25 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 20 (nmv): 18 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 21 (nmv): 34 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 22 (nmv): 24 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 23 (nmv): 20 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 24 (nmv): 67 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 25 (nmv): 34 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 26 (nmv): 35 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 27 (nmv): 46 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 28 (nmv): 22 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 29 (nmv): 35 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 3 (nmv): 24 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 30 (nmv): 43 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 31 (nmv): 55 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 32 (nmv): 32 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 33 (nmv): 20 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 34 (nmv): 31 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 35 (nmv): 29 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 36 (nmv): 43 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 37 (nmv): 36 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 38 (nmv): 30 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 39 (nmv): 23 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 4 (nmv): 26 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 40 (nmv): 23 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 41 (nmv): 57 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 42 (nmv): 38 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 43 (nmv): 34 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 44 (nmv): 34 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 45 (nmv): 28 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 46 (nmv): 34 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 47 (nmv): 31 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 48 (nmv): 22 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 49 (nmv): 33 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 5 (nmv): 32 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 50 (nmv): 26 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 6 (nmv): 22 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 7 (nmv): 24 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 8 (nmv): 22 verses
[2025-10-30 10:20:26] [INFO] ✓ GEN 9 (nmv): 29 verses
[2025-10-30 10:20:27] [INFO] ✓ HAB 1 (nmv): 17 verses
[2025-10-30 10:20:27] [INFO] ✓ HAB 2 (nmv): 20 verses
[2025-10-30 10:20:27] [INFO] ✓ HAB 3 (nmv): 19 verses
[2025-10-30 10:20:28] [INFO] ✓ HAG 1 (nmv): 15 verses
[2025-10-30 10:20:28] [INFO] ✓ HAG 2 (nmv): 23 verses
[2025-10-30 10:20:28] [INFO] ✓ HEB 1 (nmv): 14 verses
[2025-10-30 10:20:28] [INFO] ✓ HEB 10 (nmv): 39 verses
[2025-10-30 10:20:29] [INFO] ✓ HEB 11 (nmv): 40 verses
[2025-10-30 10:20:29] [INFO] ✓ HEB 12 (nmv): 29 verses
[2025-10-30 10:20:29] [INFO] ✓ HEB 13 (nmv): 25 verses
[2025-10-30 10:20:30] [INFO] ✓ HEB 2 (nmv): 18 verses
[2025-10-30 10:20:30] [INFO] ✓ HEB 3 (nmv): 19 verses
[2025-10-30 10:20:30] [INFO] ✓ HEB 4 (nmv): 16 verses
[2025-10-30 10:20:31] [INFO] ✓ HEB 5 (nmv): 14 verses
[2025-10-30 10:20:31] [INFO] ✓ HEB 6 (nmv): 20 verses
[2025-10-30 10:20:31] [INFO] ✓ HEB 7 (nmv): 28 verses
[2025-10-30 10:20:31] [INFO] ✓ HEB 8 (nmv): 13 verses
[2025-10-30 10:20:32] [INFO] ✓ HEB 9 (nmv): 28 verses
[2025-10-30 10:20:32] [INFO] ✓ HOS 1 (nmv): 11 verses
[2025-10-30 10:20:32] [INFO] ✓ HOS 10 (nmv): 15 verses
[2025-10-30 10:20:33] [INFO] ✓ HOS 11 (nmv): 12 verses
[2025-10-30 10:20:33] [INFO] ✓ HOS 12 (nmv): 14 verses
[2025-10-30 10:20:33] [INFO] ✓ HOS 13 (nmv): 16 verses
[2025-10-30 10:20:34] [INFO] ✓ HOS 14 (nmv): 9 verses
[2025-10-30 10:20:34] [INFO] ✓ HOS 2 (nmv): 23 verses
[2025-10-30 10:20:34] [INFO] ✓ HOS 3 (nmv): 5 verses
[2025-10-30 10:20:35] [INFO] ✓ HOS 4 (nmv): 19 verses
[2025-10-30 10:20:35] [INFO] ✓ HOS 5 (nmv): 15 verses
[2025-10-30 10:20:35] [INFO] ✓ HOS 6 (nmv): 11 verses
[2025-10-30 10:20:35] [INFO] ✓ HOS 7 (nmv): 16 verses
[2025-10-30 10:20:36] [INFO] ✓ HOS 8 (nmv): 14 verses
[2025-10-30 10:20:36] [INFO] ✓ HOS 9 (nmv): 17 verses
[2025-10-30 10:20:36] [INFO] ✓ ISA 1 (nmv): 31 verses
[2025-10-30 10:20:36] [INFO] ✓ ISA 10 (nmv): 34 verses
[2025-10-30 10:20:37] [INFO] ✓ ISA 11 (nmv): 16 verses
[2025-10-30 10:20:37] [INFO] ✓ ISA 12 (nmv): 6 verses
[2025-10-30 10:20:37] [INFO] ✓ ISA 13 (nmv): 22 verses
[2025-10-30 10:20:37] [INFO] ✓ ISA 14 (nmv): 32 verses
[2025-10-30 10:20:38] [INFO] ✓ ISA 15 (nmv): 9 verses
[2025-10-30 10:20:38] [INFO] ✓ ISA 16 (nmv): 14 verses
[2025-10-30 10:20:38] [INFO] ✓ ISA 17 (nmv): 14 verses
[2025-10-30 10:20:38] [INFO] ✓ ISA 18 (nmv): 7 verses
[2025-10-30 10:20:39] [INFO] ✓ ISA 19 (nmv): 25 verses
[2025-10-30 10:20:39] [INFO] ✓ ISA 2 (nmv): 22 verses
[2025-10-30 10:20:39] [INFO] ✓ ISA 20 (nmv): 6 verses
[2025-10-30 10:20:39] [INFO] ✓ ISA 21 (nmv): 17 verses
[2025-10-30 10:20:40] [INFO] ✓ ISA 22 (nmv): 25 verses
[2025-10-30 10:20:40] [INFO] ✓ ISA 23 (nmv): 18 verses
[2025-10-30 10:20:40] [INFO] ✓ ISA 24 (nmv): 23 verses
[2025-10-30 10:20:40] [INFO] ✓ ISA 25 (nmv): 12 verses
[2025-10-30 10:20:41] [INFO] ✓ ISA 26 (nmv): 21 verses
[2025-10-30 10:20:41] [INFO] ✓ ISA 27 (nmv): 13 verses
[2025-10-30 10:20:41] [INFO] ✓ ISA 28 (nmv): 29 verses
[2025-10-30 10:20:41] [INFO] ✓ ISA 29 (nmv): 24 verses
[2025-10-30 10:20:42] [INFO] ✓ ISA 3 (nmv): 26 verses
[2025-10-30 10:20:42] [INFO] ✓ ISA 30 (nmv): 33 verses
[2025-10-30 10:20:42] [INFO] ✓ ISA 31 (nmv): 9 verses
[2025-10-30 10:20:42] [INFO] ✓ ISA 32 (nmv): 20 verses
[2025-10-30 10:20:43] [INFO] ✓ ISA 33 (nmv): 24 verses
[2025-10-30 10:20:43] [INFO] ✓ ISA 34 (nmv): 17 verses
[2025-10-30 10:20:43] [INFO] ✓ ISA 35 (nmv): 10 verses
[2025-10-30 10:20:43] [INFO] ✓ ISA 36 (nmv): 22 verses
[2025-10-30 10:20:44] [INFO] ✓ ISA 37 (nmv): 38 verses
[2025-10-30 10:20:44] [INFO] ✓ ISA 38 (nmv): 22 verses
[2025-10-30 10:20:44] [INFO] ✓ ISA 39 (nmv): 8 verses
[2025-10-30 10:20:44] [INFO] ✓ ISA 4 (nmv): 6 verses
[2025-10-30 10:20:45] [INFO] ✓ ISA 40 (nmv): 31 verses
[2025-10-30 10:20:45] [INFO] ✓ ISA 41 (nmv): 29 verses
[2025-10-30 10:20:45] [INFO] ✓ ISA 42 (nmv): 25 verses
[2025-10-30 10:20:45] [INFO] ✓ ISA 43 (nmv): 28 verses
[2025-10-30 10:20:46] [INFO] ✓ ISA 44 (nmv): 28 verses
[2025-10-30 10:20:46] [INFO] ✓ ISA 45 (nmv): 25 verses
[2025-10-30 10:20:46] [INFO] ✓ ISA 46 (nmv): 13 verses
[2025-10-30 10:20:46] [INFO] ✓ ISA 47 (nmv): 15 verses
[2025-10-30 10:20:47] [INFO] ✓ ISA 48 (nmv): 22 verses
[2025-10-30 10:20:47] [INFO] ✓ ISA 49 (nmv): 26 verses
[2025-10-30 10:20:47] [INFO] ✓ ISA 5 (nmv): 30 verses
[2025-10-30 10:20:47] [INFO] ✓ ISA 50 (nmv): 11 verses
[2025-10-30 10:20:48] [INFO] ✓ ISA 51 (nmv): 23 verses
[2025-10-30 10:20:48] [INFO] ✓ ISA 52 (nmv): 15 verses
[2025-10-30 10:20:48] [INFO] ✓ ISA 53 (nmv): 12 verses
[2025-10-30 10:20:48] [INFO] ✓ ISA 54 (nmv): 17 verses
[2025-10-30 10:20:49] [INFO] ✓ ISA 55 (nmv): 13 verses
[2025-10-30 10:20:49] [INFO] ✓ ISA 56 (nmv): 12 verses
[2025-10-30 10:20:49] [INFO] ✓ ISA 57 (nmv): 21 verses
[2025-10-30 10:20:49] [INFO] ✓ ISA 58 (nmv): 14 verses
[2025-10-30 10:20:50] [INFO] ✓ ISA 59 (nmv): 21 verses
[2025-10-30 10:20:50] [INFO] ✓ ISA 6 (nmv): 13 verses
[2025-10-30 10:20:50] [INFO] ✓ ISA 60 (nmv): 22 verses
[2025-10-30 10:20:50] [INFO] ✓ ISA 61 (nmv): 11 verses
[2025-10-30 10:20:51] [INFO] ✓ ISA 62 (nmv): 12 verses
[2025-10-30 10:20:51] [INFO] ✓ ISA 63 (nmv): 19 verses
[2025-10-30 10:20:51] [INFO] ✓ ISA 64 (nmv): 12 verses
[2025-10-30 10:20:51] [INFO] ✓ ISA 65 (nmv): 25 verses
[2025-10-30 10:20:52] [INFO] ✓ ISA 66 (nmv): 24 verses
[2025-10-30 10:20:52] [INFO] ✓ ISA 7 (nmv): 25 verses
[2025-10-30 10:20:52] [INFO] ✓ ISA 8 (nmv): 22 verses
[2025-10-30 10:20:53] [INFO] ✓ ISA 9 (nmv): 21 verses
[2025-10-30 10:20:53] [INFO] ✓ JAS 1 (nmv): 27 verses
[2025-10-30 10:20:53] [INFO] ✓ JAS 2 (nmv): 26 verses
[2025-10-30 10:20:53] [INFO] ✓ JAS 3 (nmv): 18 verses
[2025-10-30 10:20:54] [INFO] ✓ JAS 4 (nmv): 17 verses
[2025-10-30 10:20:54] [INFO] ✓ JAS 5 (nmv): 20 verses
[2025-10-30 10:20:54] [INFO] ✓ JDG 1 (nmv): 36 verses
[2025-10-30 10:20:54] [INFO] ✓ JDG 10 (nmv): 18 verses
[2025-10-30 10:20:55] [INFO] ✓ JDG 11 (nmv): 40 verses
[2025-10-30 10:20:55] [INFO] ✓ JDG 12 (nmv): 15 verses
[2025-10-30 10:20:55] [INFO] ✓ JDG 13 (nmv): 25 verses
[2025-10-30 10:20:55] [INFO] ✓ JDG 14 (nmv): 20 verses
[2025-10-30 10:20:56] [INFO] ✓ JDG 15 (nmv): 20 verses
[2025-10-30 10:20:56] [INFO] ✓ JDG 16 (nmv): 31 verses
[2025-10-30 10:20:56] [INFO] ✓ JDG 17 (nmv): 13 verses
[2025-10-30 10:20:56] [INFO] ✓ JDG 18 (nmv): 31 verses
[2025-10-30 10:20:57] [INFO] ✓ JDG 19 (nmv): 30 verses
[2025-10-30 10:20:57] [INFO] ✓ JDG 2 (nmv): 23 verses
[2025-10-30 10:20:57] [INFO] ✓ JDG 20 (nmv): 48 verses
[2025-10-30 10:20:57] [INFO] ✓ JDG 21 (nmv): 25 verses
[2025-10-30 10:20:58] [INFO] ✓ JDG 3 (nmv): 31 verses
[2025-10-30 10:20:58] [INFO] ✓ JDG 4 (nmv): 24 verses
[2025-10-30 10:20:58] [INFO] ✓ JDG 5 (nmv): 31 verses
[2025-10-30 10:20:58] [INFO] ✓ JDG 6 (nmv): 40 verses
[2025-10-30 10:20:59] [INFO] ✓ JDG 7 (nmv): 25 verses
[2025-10-30 10:20:59] [INFO] ✓ JDG 8 (nmv): 35 verses
[2025-10-30 10:20:59] [INFO] ✓ JDG 9 (nmv): 57 verses
[2025-10-30 10:20:59] [INFO] ✓ JER 1 (nmv): 19 verses
[2025-10-30 10:21:00] [INFO] ✓ JER 10 (nmv): 25 verses
[2025-10-30 10:21:00] [INFO] ✓ JER 11 (nmv): 23 verses
[2025-10-30 10:21:00] [INFO] ✓ JER 12 (nmv): 17 verses
[2025-10-30 10:21:00] [INFO] ✓ JER 13 (nmv): 27 verses
[2025-10-30 10:21:01] [INFO] ✓ JER 14 (nmv): 22 verses
[2025-10-30 10:21:01] [INFO] ✓ JER 15 (nmv): 21 verses
[2025-10-30 10:21:01] [INFO] ✓ JER 16 (nmv): 21 verses
[2025-10-30 10:21:01] [INFO] ✓ JER 17 (nmv): 27 verses
[2025-10-30 10:21:02] [INFO] ✓ JER 18 (nmv): 23 verses
[2025-10-30 10:21:02] [INFO] ✓ JER 19 (nmv): 15 verses
[2025-10-30 10:21:02] [INFO] ✓ JER 2 (nmv): 37 verses
[2025-10-30 10:21:02] [INFO] ✓ JER 20 (nmv): 18 verses
[2025-10-30 10:21:03] [INFO] ✓ JER 21 (nmv): 14 verses
[2025-10-30 10:21:03] [INFO] ✓ JER 22 (nmv): 30 verses
[2025-10-30 10:21:03] [INFO] ✓ JER 23 (nmv): 40 verses
[2025-10-30 10:21:03] [INFO] ✓ JER 24 (nmv): 10 verses
[2025-10-30 10:21:04] [INFO] ✓ JER 25 (nmv): 38 verses
[2025-10-30 10:21:04] [INFO] ✓ JER 26 (nmv): 24 verses
[2025-10-30 10:21:04] [INFO] ✓ JER 27 (nmv): 22 verses
[2025-10-30 10:21:04] [INFO] ✓ JER 28 (nmv): 17 verses
[2025-10-30 10:21:05] [INFO] ✓ JER 29 (nmv): 32 verses
[2025-10-30 10:21:05] [INFO] ✓ JER 3 (nmv): 25 verses
[2025-10-30 10:21:05] [INFO] ✓ JER 30 (nmv): 24 verses
[2025-10-30 10:21:06] [INFO] ✓ JER 31 (nmv): 40 verses
[2025-10-30 10:21:06] [INFO] ✓ JER 32 (nmv): 44 verses
[2025-10-30 10:21:06] [INFO] ✓ JER 33 (nmv): 26 verses
[2025-10-30 10:21:06] [INFO] ✓ JER 34 (nmv): 22 verses
[2025-10-30 10:21:07] [INFO] ✓ JER 35 (nmv): 19 verses
[2025-10-30 10:21:07] [INFO] ✓ JER 36 (nmv): 32 verses
[2025-10-30 10:21:07] [INFO] ✓ JER 37 (nmv): 21 verses
[2025-10-30 10:21:07] [INFO] ✓ JER 38 (nmv): 28 verses
[2025-10-30 10:21:08] [INFO] ✓ JER 39 (nmv): 18 verses
[2025-10-30 10:21:08] [INFO] ✓ JER 4 (nmv): 31 verses
[2025-10-30 10:21:08] [INFO] ✓ JER 40 (nmv): 16 verses
[2025-10-30 10:21:08] [INFO] ✓ JER 41 (nmv): 18 verses
[2025-10-30 10:21:09] [INFO] ✓ JER 42 (nmv): 22 verses
[2025-10-30 10:21:09] [INFO] ✓ JER 43 (nmv): 13 verses
[2025-10-30 10:21:09] [INFO] ✓ JER 44 (nmv): 30 verses
[2025-10-30 10:21:09] [INFO] ✓ JER 45 (nmv): 5 verses
[2025-10-30 10:21:10] [INFO] ✓ JER 46 (nmv): 28 verses
[2025-10-30 10:21:10] [INFO] ✓ JER 47 (nmv): 7 verses
[2025-10-30 10:21:10] [INFO] ✓ JER 48 (nmv): 47 verses
[2025-10-30 10:21:10] [INFO] ✓ JER 49 (nmv): 39 verses
[2025-10-30 10:21:11] [INFO] ✓ JER 5 (nmv): 31 verses
[2025-10-30 10:21:11] [INFO] ✓ JER 50 (nmv): 46 verses
[2025-10-30 10:21:11] [INFO] ✓ JER 51 (nmv): 64 verses
[2025-10-30 10:21:11] [INFO] ✓ JER 52 (nmv): 34 verses
[2025-10-30 10:21:12] [INFO] ✓ JER 6 (nmv): 30 verses
[2025-10-30 10:21:12] [INFO] ✓ JER 7 (nmv): 34 verses
[2025-10-30 10:21:12] [INFO] ✓ JER 8 (nmv): 22 verses
